"","OccurenceID","scientificName","vernacularName","individualCount","lat","lon","occurenceStatus","date","month","year"
"3153",27600,"Eschrichtius robustus","Gray Whale",2,34.386861,-119.727007,"Certain",2016-03-09,3,2016
"3154",27603,"Eschrichtius robustus","Gray Whale",2,34.115189,-119.305783,"Certain",2016-03-09,3,2016
"3155",27605,"Eschrichtius robustus","Gray Whale",2,34.119329,-119.319087,"Certain",2016-03-09,3,2016
"3156",27606,"Eschrichtius robustus","Gray Whale",5,34.135072,-119.339131,"Certain",2016-03-09,3,2016
"3157",27607,"Eschrichtius robustus","Gray Whale",4,34.112655,-119.215645,"Certain",2016-03-05,3,2016
"3158",27609,"Eschrichtius robustus","Gray Whale",3,34.153042,-119.394368,"Certain",2016-03-09,3,2016
"3159",27612,"Eschrichtius robustus","Gray Whale",2,34.147376,-119.345128,"Certain",2016-03-09,3,2016
"3160",27611,"Eschrichtius robustus","Gray Whale",1,34.228353,-119.383031,"Possible",2016-03-10,3,2016
"3161",27614,"Eschrichtius robustus","Gray Whale",2,34.394923,-119.767659,"Certain",2016-03-10,3,2016
"3162",27618,"Eschrichtius robustus","Gray Whale",1,34.389411,-119.699878,"Certain",2016-03-10,3,2016
"3163",27619,"Eschrichtius robustus","Gray Whale",1,34.378165,-119.726773,"Certain",2016-03-10,3,2016
"3164",27620,"Eschrichtius robustus","Gray Whale",1,34.363505,-119.741609,"Certain",2016-03-10,3,2016
"3165",27617,"Eschrichtius robustus","Gray Whale",3,34.359972,-119.715935,"Certain",2016-03-10,3,2016
"3166",27622,"Eschrichtius robustus","Gray Whale",1,34.322997,-119.731743,"Certain",2016-03-10,3,2016
"3167",27621,"Eschrichtius robustus","Gray Whale",2,34.315722,-119.728196,"Certain",2016-03-10,3,2016
"3168",27626,"Eschrichtius robustus","Gray Whale",2,34.376371,-119.696754,"Certain",2016-03-11,3,2016
"3169",188,"Balaenoptera musculus","Blue Whale",1,37.803268,-123.305735,"Certain",2013-07-24,7,2013
"3170",27636,"Megaptera novaeangliae","Humpback Whale",1,34.335255,-119.660219,"Certain",2016-03-13,3,2016
"3171",27639,"Eschrichtius robustus","Gray Whale",1,34.405228,-119.668855,"Certain",2016-03-13,3,2016
"3172",27637,"Eschrichtius robustus","Gray Whale",1,34.396057,-119.683341,"Certain",2016-03-13,3,2016
"3173",27645,"Megaptera novaeangliae","Humpback Whale",1,34.370187,-119.526804,"Certain",2016-03-13,3,2016
"3174",27649,"Megaptera novaeangliae","Humpback Whale",2,34.13823,-119.443975,"Certain",2016-03-14,3,2016
"3175",27651,"Megaptera novaeangliae","Humpback Whale",1,34.136122,-119.50561,"Certain",2016-03-13,3,2016
"3176",27704,"Megaptera novaeangliae","Humpback Whale",1,34.149713,-119.420668,"Certain",2016-03-15,3,2016
"3177",27705,"Eschrichtius robustus","Gray Whale",2,34.165791,-119.280047,"Certain",2016-03-15,3,2016
"3178",27708,"Eschrichtius robustus","Gray Whale",2,34.017521,-119.35228,"Certain",2016-03-15,3,2016
"3179",27707,"Megaptera novaeangliae","Humpback Whale",1,34.117434,-119.366569,"Possible",2016-03-15,3,2016
"3180",27716,"Eschrichtius robustus","Gray Whale",2,34.39623,-119.675048,"Certain",2016-03-16,3,2016
"3181",27713,"Eschrichtius robustus","Gray Whale",3,34.39838,-119.859168,"Certain",2016-03-16,3,2016
"3182",27714,"Eschrichtius robustus","Gray Whale",3,34.390958,-119.796232,"Certain",2016-03-16,3,2016
"3183",27718,"Eschrichtius robustus","Gray Whale",2,34.142671,-119.245312,"Certain",2016-03-16,3,2016
"3184",27719,"Eschrichtius robustus","Gray Whale",1,34.092431,-119.275917,"Certain",2016-03-16,3,2016
"3185",27751,"Eschrichtius robustus","Gray Whale",3,34.395282,-119.74685,"Certain",2016-03-17,3,2016
"3186",27749,"Megaptera novaeangliae","Humpback Whale",1,34.379419,-119.712012,"Certain",2016-03-17,3,2016
"3187",27748,"Megaptera novaeangliae","Humpback Whale",1,34.34475,-119.722572,"Certain",2016-03-17,3,2016
"3188",27759,"Megaptera novaeangliae","Humpback Whale",5,34.172258,-119.50988,"Certain",2016-03-17,3,2016
"3189",27771,"Eschrichtius robustus","Gray Whale",1,34.362866,-119.778485,"Certain",2016-03-18,3,2016
"3190",27772,"Megaptera novaeangliae","Humpback Whale",1,34.095493,-119.624298,"Certain",2016-03-18,3,2016
"3191",27773,"Megaptera novaeangliae","Humpback Whale",2,34.058945,-119.674424,"Certain",2016-03-18,3,2016
"3192",27775,"Megaptera novaeangliae","Humpback Whale",2,34.058378,-119.674618,"Certain",2016-03-18,3,2016
"3193",27776,"Eschrichtius robustus","Gray Whale",3,34.36643,-119.722651,"Certain",2016-03-18,3,2016
"3194",28167,"Eschrichtius robustus","Gray Whale",2,34.174003,-119.372079,"Certain",2016-03-18,3,2016
"3195",28165,"Megaptera novaeangliae","Humpback Whale",1,34.142981,-119.523519,"Certain",2016-03-18,3,2016
"3196",28166,"Megaptera novaeangliae","Humpback Whale",3,34.080839,-119.663424,"Certain",2016-03-18,3,2016
"3197",27786,"Megaptera novaeangliae","Humpback Whale",1,34.091029,-119.493051,"Certain",2016-03-18,3,2016
"3198",27788,"Megaptera novaeangliae","Humpback Whale",1,34.124137,-119.453947,"Certain",2016-03-18,3,2016
"3199",27790,"Eschrichtius robustus","Gray Whale",2,34.380452,-119.700375,"Certain",2016-03-16,3,2016
"3200",27793,"Eschrichtius robustus","Gray Whale",3,34.374053,-119.698018,"Certain",2016-03-16,3,2016
"3201",27791,"Eschrichtius robustus","Gray Whale",2,34.370479,-119.692849,"Certain",2016-03-16,3,2016
"3202",27799,"Megaptera novaeangliae","Humpback Whale",2,34.323936,-119.749293,"Certain",2016-03-19,3,2016
"3203",27802,"Megaptera novaeangliae","Humpback Whale",1,34.299256,-119.760509,"Certain",2016-03-19,3,2016
"3204",27800,"Megaptera novaeangliae","Humpback Whale",2,34.291002,-119.759653,"Certain",2016-03-19,3,2016
"3205",27804,"Eschrichtius robustus","Gray Whale",2,34.386316,-119.716931,"Certain",2016-03-19,3,2016
"3206",27809,"Megaptera novaeangliae","Humpback Whale",1,34.387799,-119.744112,"Certain",2016-03-19,3,2016
"3207",27808,"Eschrichtius robustus","Gray Whale",1,34.38703,-119.7387,"Certain",2016-03-19,3,2016
"3208",27813,"Eschrichtius robustus","Gray Whale",6,34.393159,-119.674097,"Certain",2016-03-19,3,2016
"3209",27814,"Eschrichtius robustus","Gray Whale",2,34.394415,-119.733819,"Certain",2016-03-19,3,2016
"3210",27833,"Eschrichtius robustus","Gray Whale",2,34.403055,-119.78458,"Certain",2016-03-20,3,2016
"3211",27836,"Megaptera novaeangliae","Humpback Whale",2,34.360723,-119.516879,"Certain",2016-03-20,3,2016
"3212",27839,"Megaptera novaeangliae","Humpback Whale",8,34.322659,-119.527783,"Certain",2016-03-20,3,2016
"3213",27840,"Eschrichtius robustus","Gray Whale",1,34.32253,-119.536933,"Certain",2016-03-21,3,2016
"3214",27841,"Megaptera novaeangliae","Humpback Whale",6,34.182171,-119.397565,"Certain",2016-03-21,3,2016
"3215",27848,"Megaptera novaeangliae","Humpback Whale",3,34.203198,-119.3863,"Certain",2016-03-16,3,2016
"3216",27847,"Megaptera novaeangliae","Humpback Whale",4,34.055758,-119.642492,"Certain",2016-03-16,3,2016
"3217",27861,"Eschrichtius robustus","Gray Whale",4,34.11452,-119.319897,"Certain",2016-03-23,3,2016
"3218",27862,"Eschrichtius robustus","Gray Whale",1,34.387015,-119.72695,"Certain",2016-03-23,3,2016
"3219",27863,"Eschrichtius robustus","Gray Whale",5,34.385604,-119.696729,"Certain",2016-03-23,3,2016
"3220",27866,"Megaptera novaeangliae","Humpback Whale",4,34.375614,-119.688601,"Certain",2016-03-24,3,2016
"3221",27868,"Megaptera novaeangliae","Humpback Whale",2,34.369467,-119.685481,"Certain",2016-03-24,3,2016
"3222",27871,"Megaptera novaeangliae","Humpback Whale",3,34.369317,-119.685626,"Certain",2016-03-24,3,2016
"3223",27873,"Megaptera novaeangliae","Humpback Whale",6,34.370234,-119.675751,"Certain",2016-03-24,3,2016
"3224",27876,"Megaptera novaeangliae","Humpback Whale",3,34.370424,-119.672785,"Certain",2016-03-24,3,2016
"3225",27879,"Eschrichtius robustus","Gray Whale",3,34.140113,-119.324303,"Certain",2016-03-13,3,2016
"3226",27878,"Eschrichtius robustus","Gray Whale",2,34.104887,-119.217577,"Certain",2016-03-13,3,2016
"3227",27883,"Eschrichtius robustus","Gray Whale",2,34.139298,-119.331869,"Certain",2016-03-13,3,2016
"3228",27881,"Eschrichtius robustus","Gray Whale",2,34.147984,-119.345347,"Certain",2016-03-13,3,2016
"3229",27884,"Megaptera novaeangliae","Humpback Whale",2,34.108189,-119.384393,"Certain",2016-03-13,3,2016
"3230",27889,"Eschrichtius robustus","Gray Whale",2,34.135218,-119.223577,"Certain",2016-03-24,3,2016
"3231",27888,"Eschrichtius robustus","Gray Whale",2,34.123048,-119.215436,"Certain",2016-03-24,3,2016
"3232",27885,"Eschrichtius robustus","Gray Whale",2,34.133521,-119.218309,"Certain",2016-03-24,3,2016
"3233",27891,"Eschrichtius robustus","Gray Whale",2,34.137741,-119.227517,"Certain",2016-03-24,3,2016
"3234",27892,"Megaptera novaeangliae","Humpback Whale",1,34.089617,-119.24525,"Certain",2016-03-24,3,2016
"3235",27896,"Eschrichtius robustus","Gray Whale",3,34.386342,-119.703969,"Certain",2016-03-25,3,2016
"3236",27895,"Eschrichtius robustus","Gray Whale",2,34.393907,-119.733953,"Certain",2016-03-25,3,2016
"3237",27898,"Megaptera novaeangliae","Humpback Whale",1,34.348298,-119.730565,"Certain",2016-03-25,3,2016
"3238",27901,"Megaptera novaeangliae","Humpback Whale",2,34.326553,-119.708452,"Certain",2016-03-25,3,2016
"3239",27910,"Eschrichtius robustus","Gray Whale",1,34.387541,-119.702318,"Certain",2016-03-26,3,2016
"3240",27909,"Eschrichtius robustus","Gray Whale",2,34.386351,-119.686092,"Certain",2016-03-26,3,2016
"3241",27906,"Megaptera novaeangliae","Humpback Whale",1,34.316282,-119.737053,"Certain",2016-03-26,3,2016
"3242",27912,"Eschrichtius robustus","Gray Whale",1,34.356578,-119.708681,"Certain",2016-03-26,3,2016
"3243",27914,"Eschrichtius robustus","Gray Whale",1,34.393937,-119.82562,"Certain",2016-03-26,3,2016
"3244",27917,"Eschrichtius robustus","Gray Whale",1,34.403212,-119.834585,"Certain",2016-03-26,3,2016
"3245",27916,"Eschrichtius robustus","Gray Whale",2,34.388735,-119.735796,"Certain",2016-03-27,3,2016
"3246",27920,"Eschrichtius robustus","Gray Whale",4,34.391696,-119.740848,"Certain",2016-03-26,3,2016
"3247",27923,"Megaptera novaeangliae","Humpback Whale",1,34.296898,-119.694648,"Certain",2016-03-26,3,2016
"3248",27921,"Eschrichtius robustus","Gray Whale",2,34.385504,-119.676967,"Certain",2016-03-26,3,2016
"3249",27928,"Eschrichtius robustus","Gray Whale",1,34.400073,-119.756266,"Certain",2016-03-27,3,2016
"3250",27925,"Eschrichtius robustus","Gray Whale",2,34.370824,-119.698058,"Certain",2016-03-27,3,2016
"3251",27929,"Eschrichtius robustus","Gray Whale",2,34.236058,-119.294271,"Certain",2016-03-26,3,2016
"3252",27932,"Megaptera novaeangliae","Humpback Whale",2,34.202257,-119.418568,"Certain",2016-03-26,3,2016
"3253",27933,"Megaptera novaeangliae","Humpback Whale",3,34.210047,-119.406423,"Certain",2016-03-26,3,2016
"3254",196,"Megaptera novaeangliae","Humpback Whale",1,37.725223,-123.152567,"Certain",2013-07-25,7,2013
"3255",198,"Megaptera novaeangliae","Humpback Whale",1,37.719156,-123.192821,"Certain",2013-07-25,7,2013
"3256",195,"Megaptera novaeangliae","Humpback Whale",2,37.723149,-123.233422,"Certain",2013-07-25,7,2013
"3257",190,"Megaptera novaeangliae","Humpback Whale",1,37.72374,-123.232572,"Certain",2013-07-25,7,2013
"3258",191,"Megaptera novaeangliae","Humpback Whale",2,37.724973,-123.23471,"Certain",2013-07-25,7,2013
"3259",192,"Balaenoptera musculus","Blue Whale",1,37.724049,-123.157341,"Certain",2013-07-25,7,2013
"3260",193,"Megaptera novaeangliae","Humpback Whale",2,37.724048,-123.154776,"Certain",2013-07-25,7,2013
"3261",194,"Megaptera novaeangliae","Humpback Whale",1,37.724246,-123.148694,"Certain",2013-07-25,7,2013
"3262",27935,"Eschrichtius robustus","Gray Whale",1,34.129135,-119.244659,"Certain",2016-03-26,3,2016
"3263",27941,"Eschrichtius robustus","Gray Whale",2,34.403803,-119.614819,"Certain",2016-03-27,3,2016
"3264",27943,"Eschrichtius robustus","Gray Whale",2,34.403026,-119.650379,"Certain",2016-03-27,3,2016
"3265",27990,"Eschrichtius robustus","Gray Whale",1,34.392587,-119.697216,"Certain",2016-03-30,3,2016
"3266",27991,"Megaptera novaeangliae","Humpback Whale",2,34.322305,-119.513337,"Certain",2016-03-30,3,2016
"3267",27986,"Megaptera novaeangliae","Humpback Whale",2,34.361235,-119.511475,"Certain",2016-03-30,3,2016
"3268",27995,"Eschrichtius robustus","Gray Whale",1,34.400337,-119.683402,"Certain",2016-03-23,3,2016
"3269",27996,"Eschrichtius robustus","Gray Whale",1,34.393307,-119.761992,"Certain",2016-03-23,3,2016
"3270",27993,"Eschrichtius robustus","Gray Whale",1,34.400541,-119.764066,"Certain",2016-03-23,3,2016
"3271",28000,"Eschrichtius robustus","Gray Whale",2,34.388359,-119.702857,"Certain",2016-03-23,3,2016
"3272",28002,"Eschrichtius robustus","Gray Whale",1,34.387404,-119.679211,"Certain",2016-03-15,3,2016
"3273",28001,"Eschrichtius robustus","Gray Whale",2,34.38782,-119.71542,"Certain",2016-03-15,3,2016
"3274",28010,"Eschrichtius robustus","Gray Whale",1,34.397276,-119.694277,"Certain",2016-03-30,3,2016
"3275",28005,"Megaptera novaeangliae","Humpback Whale",1,34.376231,-119.798683,"Certain",2016-03-30,3,2016
"3276",28008,"Megaptera novaeangliae","Humpback Whale",1,34.38786,-119.810668,"Certain",2016-03-30,3,2016
"3277",28016,"Eschrichtius robustus","Gray Whale",3,34.356296,-119.640505,"Certain",2016-03-31,3,2016
"3278",28017,"Megaptera novaeangliae","Humpback Whale",4,34.315709,-119.604537,"Certain",2016-03-31,3,2016
"3279",28021,"Megaptera novaeangliae","Humpback Whale",4,34.30647,-119.592448,"Certain",2016-03-31,3,2016
"3280",28030,"Megaptera novaeangliae","Humpback Whale",2,34.346271,-119.586089,"Certain",2016-04-01,4,2016
"3281",28028,"Megaptera novaeangliae","Humpback Whale",1,34.346472,-119.588611,"Certain",2016-04-01,4,2016
"3282",28034,"Megaptera novaeangliae","Humpback Whale",2,34.348634,-119.581958,"Certain",2016-04-01,4,2016
"3283",28081,"Megaptera novaeangliae","Humpback Whale",2,34.233057,-119.444305,"Certain",2016-04-02,4,2016
"3284",28083,"Megaptera novaeangliae","Humpback Whale",2,34.325751,-119.529517,"Certain",2016-04-02,4,2016
"3285",28077,"Megaptera novaeangliae","Humpback Whale",1,34.256627,-119.411053,"Certain",2016-04-02,4,2016
"3286",28089,"Megaptera novaeangliae","Humpback Whale",3,34.196852,-119.377603,"Certain",2016-04-02,4,2016
"3287",28091,"Megaptera novaeangliae","Humpback Whale",1,34.189786,-119.365666,"Certain",2016-04-02,4,2016
"3288",28092,"Megaptera novaeangliae","Humpback Whale",2,34.194589,-119.371811,"Certain",2016-04-02,4,2016
"3289",28094,"Eschrichtius robustus","Gray Whale",2,34.144149,-119.244271,"Certain",2016-04-01,4,2016
"3290",28111,"Megaptera novaeangliae","Humpback Whale",1,34.145945,-119.450433,"Certain",2016-04-04,4,2016
"3291",28115,"Megaptera novaeangliae","Humpback Whale",2,34.173375,-119.475491,"Certain",2016-04-04,4,2016
"3292",28129,"Megaptera novaeangliae","Humpback Whale",2,34.314203,-119.49881,"Certain",2016-04-05,4,2016
"3293",28126,"Megaptera novaeangliae","Humpback Whale",1,34.302562,-119.498329,"Certain",2016-04-05,4,2016
"3294",28127,"Megaptera novaeangliae","Humpback Whale",3,34.335446,-119.557021,"Certain",2016-04-05,4,2016
"3295",28132,"Megaptera novaeangliae","Humpback Whale",4,34.331257,-119.490019,"Certain",2016-04-03,4,2016
"3296",28130,"Megaptera novaeangliae","Humpback Whale",1,34.349502,-119.521372,"Certain",2016-04-03,4,2016
"3297",28134,"Megaptera novaeangliae","Humpback Whale",5,34.318517,-119.520533,"Certain",2016-04-05,4,2016
"3298",28158,"Megaptera novaeangliae","Humpback Whale",3,34.325353,-119.519445,"Certain",2016-04-06,4,2016
"3299",28155,"Megaptera novaeangliae","Humpback Whale",1,34.327884,-119.528415,"Certain",2016-04-06,4,2016
"3300",28154,"Megaptera novaeangliae","Humpback Whale",3,34.319979,-119.506261,"Certain",2016-04-06,4,2016
"3301",28160,"Megaptera novaeangliae","Humpback Whale",2,34.285897,-119.411443,"Certain",2016-04-06,4,2016
"3302",28162,"Megaptera novaeangliae","Humpback Whale",2,34.274657,-119.40532,"Certain",2016-04-06,4,2016
"3303",28164,"Megaptera novaeangliae","Humpback Whale",2,34.288246,-119.432419,"Certain",2016-04-06,4,2016
"3304",28179,"Megaptera novaeangliae","Humpback Whale",2,34.129892,-119.437499,"Certain",2016-04-03,4,2016
"3305",28181,"Megaptera novaeangliae","Humpback Whale",2,34.11628,-119.429538,"Certain",2016-04-03,4,2016
"3306",28185,"Megaptera novaeangliae","Humpback Whale",4,34.32988,-119.543453,"Possible",2016-04-07,4,2016
"3307",28188,"Megaptera novaeangliae","Humpback Whale",5,34.293562,-119.527797,"Certain",2016-04-07,4,2016
"3308",28196,"Megaptera novaeangliae","Humpback Whale",1,34.336808,-119.506016,"Certain",2016-04-08,4,2016
"3309",28198,"Megaptera novaeangliae","Humpback Whale",1,34.339884,-119.505992,"Certain",2016-04-08,4,2016
"3310",28230,"Megaptera novaeangliae","Humpback Whale",1,34.201331,-119.37312,"Certain",2016-04-09,4,2016
"3311",28234,"Megaptera novaeangliae","Humpback Whale",1,34.202584,-119.370369,"Certain",2016-04-09,4,2016
"3312",28235,"Megaptera novaeangliae","Humpback Whale",1,34.092174,-119.34357,"Certain",2016-04-09,4,2016
"3313",28276,"Megaptera novaeangliae","Humpback Whale",1,34.317152,-119.549433,"Certain",2016-03-31,3,2016
"3314",28277,"Megaptera novaeangliae","Humpback Whale",3,34.319879,-119.540891,"Certain",2016-03-31,3,2016
"3315",28278,"Megaptera novaeangliae","Humpback Whale",2,34.328951,-119.506469,"Certain",2016-03-31,3,2016
"3316",28279,"Megaptera novaeangliae","Humpback Whale",1,34.169255,-119.404358,"Certain",2016-03-17,3,2016
"3317",28281,"Megaptera novaeangliae","Humpback Whale",2,34.155819,-119.491636,"Certain",2016-03-17,3,2016
"3318",28284,"Megaptera novaeangliae","Humpback Whale",1,34.154089,-119.50158,"Certain",2016-03-17,3,2016
"3319",28285,"Megaptera novaeangliae","Humpback Whale",2,34.178364,-119.51477,"Certain",2016-03-17,3,2016
"3320",28282,"Megaptera novaeangliae","Humpback Whale",3,34.1777,-119.515204,"Certain",2016-03-17,3,2016
"3321",28315,"Megaptera novaeangliae","Humpback Whale",1,34.301916,-119.564718,"Certain",2016-04-10,4,2016
"3322",28316,"Megaptera novaeangliae","Humpback Whale",2,34.296497,-119.557158,"Certain",2016-04-10,4,2016
"3323",28317,"Megaptera novaeangliae","Humpback Whale",4,34.293781,-119.55373,"Certain",2016-04-10,4,2016
"3324",28319,"Megaptera novaeangliae","Humpback Whale",1,34.287138,-119.541616,"Certain",2016-04-10,4,2016
"3325",28296,"Megaptera novaeangliae","Humpback Whale",1,34.198717,-119.383691,"Certain",2016-04-10,4,2016
"3326",28295,"Megaptera novaeangliae","Humpback Whale",1,34.156194,-119.29636,"Certain",2016-04-10,4,2016
"3327",28298,"Megaptera novaeangliae","Humpback Whale",1,34.194653,-119.304814,"Certain",2016-04-09,4,2016
"3328",28305,"Megaptera novaeangliae","Humpback Whale",1,34.210202,-119.305343,"Certain",2016-04-10,4,2016
"3329",28302,"Megaptera novaeangliae","Humpback Whale",1,34.197664,-119.320974,"Certain",2016-04-10,4,2016
"3330",28324,"Megaptera novaeangliae","Humpback Whale",2,34.313309,-119.568627,"Certain",2016-04-12,4,2016
"3331",28323,"Megaptera novaeangliae","Humpback Whale",3,34.314927,-119.595177,"Certain",2016-04-12,4,2016
"3332",28321,"Megaptera novaeangliae","Humpback Whale",1,34.312602,-119.587451,"Certain",2016-04-12,4,2016
"3333",28322,"Megaptera novaeangliae","Humpback Whale",2,34.316899,-119.590729,"Certain",2016-04-12,4,2016
"3334",28416,"Eschrichtius robustus","Gray Whale",2,34.390726,-119.671889,"Certain",2016-04-16,4,2016
"3335",28415,"Megaptera novaeangliae","Humpback Whale",3,34.301609,-119.5732,"Certain",2016-04-16,4,2016
"3336",28417,"Megaptera novaeangliae","Humpback Whale",2,34.289096,-119.600771,"Certain",2016-04-16,4,2016
"3337",28418,"Eschrichtius robustus","Gray Whale",1,34.398297,-119.677491,"Certain",2016-04-16,4,2016
"3338",28420,"Megaptera novaeangliae","Humpback Whale",1,34.284235,-119.677177,"Certain",2016-04-16,4,2016
"3339",28419,"Megaptera novaeangliae","Humpback Whale",3,34.287979,-119.668225,"Certain",2016-04-16,4,2016
"3340",28428,"Eschrichtius robustus","Gray Whale",2,34.40702,-119.831837,"Certain",2016-04-17,4,2016
"3341",28432,"Eschrichtius robustus","Gray Whale",1,34.41006,-119.800089,"Certain",2016-04-17,4,2016
"3342",28433,"Eschrichtius robustus","Gray Whale",2,34.410622,-119.802615,"Certain",2016-04-17,4,2016
"3343",28430,"Eschrichtius robustus","Gray Whale",1,34.392094,-119.721864,"Certain",2016-04-17,4,2016
"3344",28451,"Megaptera novaeangliae","Humpback Whale",2,34.310996,-119.700261,"Certain",2016-04-16,4,2016
"3345",28453,"Megaptera novaeangliae","Humpback Whale",1,34.324306,-119.759068,"Certain",2016-04-18,4,2016
"3346",28457,"Megaptera novaeangliae","Humpback Whale",1,34.32556,-119.764742,"Certain",2016-04-18,4,2016
"3347",28454,"Eschrichtius robustus","Gray Whale",2,34.397246,-119.743635,"Certain",2016-04-18,4,2016
"3348",28469,"Eschrichtius robustus","Gray Whale",2,34.363394,-119.722157,"Certain",2016-04-19,4,2016
"3349",28468,"Eschrichtius robustus","Gray Whale",2,34.36826,-119.751756,"Certain",2016-04-19,4,2016
"3350",28471,"Megaptera novaeangliae","Humpback Whale",1,34.326023,-119.731461,"Certain",2016-04-19,4,2016
"3351",28470,"Megaptera novaeangliae","Humpback Whale",3,34.322744,-119.714447,"Certain",2016-04-19,4,2016
"3352",28477,"Eschrichtius robustus","Gray Whale",4,34.395282,-119.696774,"Certain",2016-04-19,4,2016
"3353",28476,"Eschrichtius robustus","Gray Whale",2,34.393094,-119.731913,"Certain",2016-04-19,4,2016
"3354",28474,"Megaptera novaeangliae","Humpback Whale",1,34.321571,-119.695472,"Certain",2016-04-19,4,2016
"3355",28483,"Eschrichtius robustus","Gray Whale",2,34.392264,-119.714846,"Certain",2016-04-20,4,2016
"3356",28480,"Megaptera novaeangliae","Humpback Whale",1,34.36647,-119.738861,"Certain",2016-04-20,4,2016
"3357",28482,"Megaptera novaeangliae","Humpback Whale",1,34.285088,-119.661544,"Certain",2016-04-20,4,2016
"3358",28485,"Eschrichtius robustus","Gray Whale",5,34.392781,-119.723195,"Certain",2016-04-20,4,2016
"3359",28484,"Megaptera novaeangliae","Humpback Whale",1,34.313365,-119.719692,"Certain",2016-04-20,4,2016
"3360",28624,"Eschrichtius robustus","Gray Whale",1,34.405656,-119.77623,"Certain",2016-04-21,4,2016
"3361",28625,"Megaptera novaeangliae","Humpback Whale",2,34.330926,-119.733006,"Certain",2016-04-21,4,2016
"3362",28634,"Megaptera novaeangliae","Humpback Whale",1,34.302783,-119.512427,"Certain",2016-04-22,4,2016
"3363",28636,"Megaptera novaeangliae","Humpback Whale",1,34.299379,-119.498221,"Certain",2016-04-22,4,2016
"3364",28637,"Eschrichtius robustus","Gray Whale",2,34.355806,-119.592709,"Certain",2016-04-22,4,2016
"3365",28640,"Eschrichtius robustus","Gray Whale",1,34.395585,-119.697062,"Certain",2016-04-22,4,2016
"3366",28642,"Eschrichtius robustus","Gray Whale",3,34.405811,-119.779319,"Certain",2016-04-22,4,2016
"3367",28649,"Eschrichtius robustus","Gray Whale",2,34.406416,-119.807432,"Certain",2016-04-23,4,2016
"3368",28651,"Eschrichtius robustus","Gray Whale",6,34.402828,-119.881626,"Certain",2016-04-23,4,2016
"3369",28662,"Eschrichtius robustus","Gray Whale",2,34.393088,-119.728889,"Certain",2016-04-24,4,2016
"3370",28664,"Eschrichtius robustus","Gray Whale",2,34.405433,-119.771648,"Certain",2016-04-24,4,2016
"3371",28663,"Eschrichtius robustus","Gray Whale",2,34.412313,-119.799764,"Certain",2016-04-24,4,2016
"3372",28666,"Eschrichtius robustus","Gray Whale",2,34.413024,-119.809357,"Certain",2016-04-24,4,2016
"3373",28670,"Eschrichtius robustus","Gray Whale",4,34.378446,-119.500802,"Certain",2016-04-24,4,2016
"3374",28671,"Eschrichtius robustus","Gray Whale",4,34.243698,-119.283861,"Certain",2016-04-23,4,2016
"3375",28672,"Megaptera novaeangliae","Humpback Whale",2,34.115841,-119.512613,"Certain",2016-04-25,4,2016
"3376",28710,"Eschrichtius robustus","Gray Whale",2,34.392475,-119.712328,"Certain",2016-04-27,4,2016
"3377",28718,"Eschrichtius robustus","Gray Whale",2,34.392375,-119.724277,"Certain",2016-04-27,4,2016
"3378",28717,"Eschrichtius robustus","Gray Whale",2,34.391299,-119.714724,"Certain",2016-04-27,4,2016
"3379",28730,"Eschrichtius robustus","Gray Whale",2,34.392515,-119.72465,"Certain",2016-04-29,4,2016
"3380",28732,"Eschrichtius robustus","Gray Whale",2,34.408424,-119.820541,"Certain",2016-04-29,4,2016
"3381",28757,"Eschrichtius robustus","Gray Whale",2,34.410863,-119.817477,"Certain",2016-04-30,4,2016
"3382",28756,"Megaptera novaeangliae","Humpback Whale",1,34.398827,-119.852343,"Certain",2016-04-30,4,2016
"3383",28775,"Eschrichtius robustus","Gray Whale",2,34.393885,-119.731438,"Certain",2016-05-01,5,2016
"3384",28777,"Eschrichtius robustus","Gray Whale",2,34.40356,-119.760566,"Certain",2016-05-01,5,2016
"3385",28801,"Eschrichtius robustus","Gray Whale",2,34.400498,-119.758426,"Certain",2016-05-03,5,2016
"3386",28818,"Eschrichtius robustus","Gray Whale",4,34.245405,-119.271877,"Certain",2016-05-03,5,2016
"3387",28820,"Megaptera novaeangliae","Humpback Whale",1,34.202748,-119.345198,"Certain",2016-05-03,5,2016
"3388",28819,"Megaptera novaeangliae","Humpback Whale",2,34.093223,-119.492195,"Certain",2016-05-03,5,2016
"3389",28870,"Eschrichtius robustus","Gray Whale",2,34.397199,-119.676408,"Certain",2016-05-05,5,2016
"3390",28871,"Eschrichtius robustus","Gray Whale",2,34.391434,-119.691209,"Certain",2016-05-05,5,2016
"3391",28872,"Megaptera novaeangliae","Humpback Whale",1,34.329606,-119.674709,"Certain",2016-05-05,5,2016
"3392",28869,"Eschrichtius robustus","Gray Whale",2,34.382438,-119.67965,"Certain",2016-05-05,5,2016
"3393",28874,"Eschrichtius robustus","Gray Whale",2,34.398394,-119.680415,"Certain",2016-05-02,5,2016
"3394",28875,"Eschrichtius robustus","Gray Whale",2,34.391209,-119.723529,"Certain",2016-05-02,5,2016
"3395",28876,"Eschrichtius robustus","Gray Whale",2,34.411376,-119.79716,"Certain",2016-05-02,5,2016
"3396",28883,"Eschrichtius robustus","Gray Whale",4,34.392896,-119.719274,"Certain",2016-05-06,5,2016
