"","vernacularName","scientificName","OccurenceID","individualCount","app_used","lat","lon","occurenceStatus","date","month","year"
"1770","Blue Whale","Balaenoptera musculus","49889",3,"spotter_pro",34.0743,-119.638732,"Certain",2017-11-22,11,2017
"1771","Blue Whale","Balaenoptera musculus","49897",8,"spotter_pro",34.120268,-119.80224,"Certain",2017-11-24,11,2017
"1772","Humpback Whale","Megaptera novaeangliae","49895",1,"spotter_pro",34.109919,-119.765718,"Certain",2017-11-24,11,2017
"1773","Humpback Whale","Megaptera novaeangliae","653",2,"spotter_pro",34.327999,-119.542692,"Certain",2013-09-27,9,2013
"1774","Humpback Whale","Megaptera novaeangliae","655",1,"spotter_pro",34.303942,-119.471172,"Certain",2013-09-27,9,2013
"1775","Humpback Whale","Megaptera novaeangliae","651",2,"spotter_pro",34.300711,-119.473778,"Certain",2013-09-27,9,2013
"1776","Humpback Whale","Megaptera novaeangliae","654",1,"spotter_pro",34.291221,-119.531265,"Certain",2013-09-27,9,2013
"1777","Blue Whale","Balaenoptera musculus","50037",3,"spotter_pro",34.123379,-119.797108,"Certain",2017-12-01,12,2017
"1778","Humpback Whale","Megaptera novaeangliae","50059",1,"spotter_pro",34.082353,-119.757013,"Certain",2017-12-02,12,2017
"1779","Humpback Whale","Megaptera novaeangliae","50060",2,"spotter_pro",34.332337,-119.695047,"Certain",2017-11-26,11,2017
"1780","Blue Whale","Balaenoptera musculus","50065",2,"spotter_pro",34.1186,-119.765947,"Certain",2017-11-26,11,2017
"1781","Humpback Whale","Megaptera novaeangliae","50066",3,"spotter_pro",34.118386,-119.765787,"Certain",2017-11-26,11,2017
"1782","Blue Whale","Balaenoptera musculus","50061",3,"spotter_pro",34.172102,-119.748753,"Certain",2017-11-26,11,2017
"1783","Humpback Whale","Megaptera novaeangliae","50063",1,"spotter_pro",34.172924,-119.749233,"Certain",2017-11-26,11,2017
"1784","Humpback Whale","Megaptera novaeangliae","50068",6,"spotter_pro",34.138991,-119.776036,"Certain",2017-11-19,11,2017
"1785","Humpback Whale","Megaptera novaeangliae","50067",2,"spotter_pro",34.12241,-119.813573,"Certain",2017-11-19,11,2017
"1786","Blue Whale","Balaenoptera musculus","50069",2,"spotter_pro",34.117242,-119.781656,"Certain",2017-11-19,11,2017
"1787","Fin Whale","Balaenoptera physalus","672",1,"spotter_pro",37.861916,-122.720191,"Certain",2013-09-27,9,2013
"1788","Humpback Whale","Megaptera novaeangliae","671",2,"spotter_pro",37.966113,-123.493569,"Certain",2013-09-27,9,2013
"1789","Humpback Whale","Megaptera novaeangliae","673",2,"spotter_pro",37.966681,-123.468457,"Certain",2013-09-27,9,2013
"1790","Blue Whale","Balaenoptera musculus","660",3,"spotter_pro",37.966891,-123.465305,"Certain",2013-09-27,9,2013
"1791","Humpback Whale","Megaptera novaeangliae","670",1,"spotter_pro",37.967019,-123.456816,"Certain",2013-09-27,9,2013
"1792","Humpback Whale","Megaptera novaeangliae","662",1,"spotter_pro",37.967237,-123.44962,"Certain",2013-09-27,9,2013
"1793","Humpback Whale","Megaptera novaeangliae","666",1,"spotter_pro",37.967619,-123.429136,"Certain",2013-09-27,9,2013
"1794","Humpback Whale","Megaptera novaeangliae","658",2,"spotter_pro",37.967856,-123.419387,"Certain",2013-09-27,9,2013
"1795","Humpback Whale","Megaptera novaeangliae","668",2,"spotter_pro",37.970386,-123.307502,"Certain",2013-09-27,9,2013
"1796","Humpback Whale","Megaptera novaeangliae","667",1,"spotter_pro",37.971431,-123.269452,"Certain",2013-09-27,9,2013
"1797","Humpback Whale","Megaptera novaeangliae","669",2,"spotter_pro",37.972422,-123.228146,"Certain",2013-09-27,9,2013
"1798","Blue Whale","Balaenoptera musculus","674",1,"spotter_pro",37.974036,-123.162405,"Certain",2013-09-27,9,2013
"1799","Blue Whale","Balaenoptera musculus","664",1,"spotter_pro",37.974208,-123.156257,"Certain",2013-09-27,9,2013
"1800","Minke Whale","Balaenoptera acutorostrata","663",1,"spotter_pro",37.898409,-122.818029,"Certain",2013-09-27,9,2013
"1801","Humpback Whale","Megaptera novaeangliae","6580",3,"spotter_pro",34.302684,-119.520066,"Certain",2014-08-13,8,2014
"1802","Minke Whale","Balaenoptera acutorostrata","6581",1,"spotter_pro",34.294607,-119.516733,"Certain",2014-08-13,8,2014
"1803","Humpback Whale","Megaptera novaeangliae","50273",1,"spotter_pro",34.171433,-119.891483,"Certain",2017-12-22,12,2017
"1804","Blue Whale","Balaenoptera musculus","50274",1,"spotter_pro",34.179354,-119.884877,"Certain",2017-12-22,12,2017
"1805","Minke Whale","Balaenoptera acutorostrata","680",2,"spotter_pro",34.319678,-119.494332,"Certain",2013-09-28,9,2013
"1806","Minke Whale","Balaenoptera acutorostrata","681",3,"spotter_pro",34.305096,-119.464625,"Possible",2013-09-28,9,2013
"1807","Humpback Whale","Megaptera novaeangliae","676",2,"spotter_pro",34.304957,-119.447651,"Certain",2013-09-28,9,2013
"1808","Humpback Whale","Megaptera novaeangliae","682",1,"spotter_pro",34.246619,-119.448256,"Certain",2013-09-28,9,2013
"1809","Gray Whale","Eschrichtius robustus","50351",3,"spotter_pro",33.998869,-119.964136,"Certain",2017-12-28,12,2017
"1810","Gray Whale","Eschrichtius robustus","50358",2,"spotter_pro",34.150186,-119.322775,"Certain",2017-12-28,12,2017
"1811","Gray Whale","Eschrichtius robustus","50359",1,"spotter_pro",34.076684,-119.400801,"Certain",2017-12-28,12,2017
"1812","Gray Whale","Eschrichtius robustus","50373",1,"spotter_pro",34.013403,-119.967306,"Certain",2017-12-29,12,2017
"1813","Gray Whale","Eschrichtius robustus","50372",2,"spotter_pro",34.087501,-119.925837,"Certain",2017-12-29,12,2017
"1814","Gray Whale","Eschrichtius robustus","50394",1,"spotter_pro",34.028923,-119.937501,"Certain",2017-12-30,12,2017
"1815","Fin Whale","Balaenoptera physalus","50397",2,"spotter_pro",34.092382,-119.503101,"Certain",2017-12-30,12,2017
"1816","Fin Whale","Balaenoptera physalus","50396",1,"spotter_pro",34.092293,-119.501944,"Certain",2017-12-30,12,2017
"1817","Gray Whale","Eschrichtius robustus","50399",2,"spotter_pro",34.207008,-119.313491,"Certain",2017-12-30,12,2017
"1818","Fin Whale","Balaenoptera physalus","50402",4,"spotter_pro",34.094398,-119.477611,"Certain",2017-12-30,12,2017
"1819","Minke Whale","Balaenoptera acutorostrata","6615",2,"spotter_pro",34.316403,-119.516385,"Certain",2014-08-14,8,2014
"1820","Minke Whale","Balaenoptera acutorostrata","6614",1,"spotter_pro",34.299886,-119.505382,"Certain",2014-08-14,8,2014
"1821","Minke Whale","Balaenoptera acutorostrata","6612",1,"spotter_pro",34.278291,-119.506483,"Certain",2014-08-14,8,2014
"1822","Humpback Whale","Megaptera novaeangliae","6611",1,"spotter_pro",34.26747,-119.499647,"Certain",2014-08-14,8,2014
"1823","Minke Whale","Balaenoptera acutorostrata","6610",1,"spotter_pro",34.270121,-119.49892,"Certain",2014-08-14,8,2014
"1824","Humpback Whale","Megaptera novaeangliae","6609",1,"spotter_pro",34.269008,-119.493742,"Certain",2014-08-14,8,2014
"1825","Humpback Whale","Megaptera novaeangliae","6617",2,"spotter_pro",34.363615,-119.675633,"Certain",2014-08-14,8,2014
"1826","Minke Whale","Balaenoptera acutorostrata","6619",1,"spotter_pro",34.241897,-119.432785,"Certain",2014-08-14,8,2014
"1827","Blue Whale","Balaenoptera musculus","6621",1,"spotter_pro",34.146629,-119.416901,"Certain",2014-08-14,8,2014
"1828","Humpback Whale","Megaptera novaeangliae","6627",2,"spotter_pro",34.227941,-119.479682,"Certain",2014-08-14,8,2014
"1829","Gray Whale","Eschrichtius robustus","50419",1,"spotter_pro",34.100329,-119.830441,"Certain",2017-12-31,12,2017
"1830","Gray Whale","Eschrichtius robustus","50421",1,"spotter_pro",34.062442,-119.800347,"Certain",2017-12-31,12,2017
"1831","Gray Whale","Eschrichtius robustus","50428",1,"spotter_pro",34.03833,-119.521627,"Certain",2017-12-31,12,2017
"1832","Fin Whale","Balaenoptera physalus","50432",3,"spotter_pro",34.106156,-119.535259,"Certain",2017-12-31,12,2017
"1833","Gray Whale","Eschrichtius robustus","50493",3,"spotter_pro",34.301646,-119.752314,"Certain",2017-12-27,12,2017
"1834","Humpback Whale","Megaptera novaeangliae","687",1,"spotter_pro",34.317398,-119.49113,"Certain",2013-09-28,9,2013
"1835","Humpback Whale","Megaptera novaeangliae","684",2,"spotter_pro",34.324312,-119.48542,"Certain",2013-09-28,9,2013
"1836","Minke Whale","Balaenoptera acutorostrata","688",1,"spotter_pro",34.323973,-119.481492,"Certain",2013-09-28,9,2013
"1837","Minke Whale","Balaenoptera acutorostrata","692",1,"spotter_pro",37.794146,-122.715002,"Possible",2013-09-28,9,2013
"1838","Humpback Whale","Megaptera novaeangliae","691",2,"spotter_pro",37.721456,-123.16416,"Certain",2013-09-28,9,2013
"1839","Blue Whale","Balaenoptera musculus","693",2,"spotter_pro",37.722782,-123.206878,"Certain",2013-09-28,9,2013
"1840","Humpback Whale","Megaptera novaeangliae","696",2,"spotter_pro",34.307793,-119.494394,"Certain",2013-09-29,9,2013
"1841","Minke Whale","Balaenoptera acutorostrata","697",1,"spotter_pro",34.321097,-119.501814,"Certain",2013-09-29,9,2013
"1842","Humpback Whale","Megaptera novaeangliae","699",2,"spotter_pro",34.28068,-119.498695,"Certain",2013-09-29,9,2013
"1843","Humpback Whale","Megaptera novaeangliae","721",2,"spotter_pro",37.749007,-122.874202,"Certain",2013-09-29,9,2013
"1844","Humpback Whale","Megaptera novaeangliae","730",1,"spotter_pro",37.796241,-122.588468,"Certain",2013-09-29,9,2013
"1845","Minke Whale","Balaenoptera acutorostrata","739",1,"spotter_pro",37.827873,-122.638005,"Certain",2013-09-20,9,2013
"1846","Humpback Whale","Megaptera novaeangliae","51150",1,"spotter_pro",34.13223,-119.361537,"Certain",2017-07-13,7,2017
"1847","Fin Whale","Balaenoptera physalus","51153",1,"spotter_pro",34.049324,-119.343788,"Certain",2017-07-13,7,2017
"1848","Humpback Whale","Megaptera novaeangliae","51149",1,"spotter_pro",34.129937,-119.613219,"Certain",2017-07-13,7,2017
"1849","Humpback Whale","Megaptera novaeangliae","6828",1,"spotter_pro",34.297829,-119.480844,"Certain",2014-08-18,8,2014
"1850","Minke Whale","Balaenoptera acutorostrata","6833",1,"spotter_pro",34.290114,-119.47681,"Certain",2014-08-18,8,2014
"1851","Minke Whale","Balaenoptera acutorostrata","51158",1,"spotter_pro",34.220128,-119.483589,"Certain",2017-06-29,6,2017
"1852","Humpback Whale","Megaptera novaeangliae","51164",2,"spotter_pro",34.212677,-119.466745,"Certain",2017-06-29,6,2017
"1853","Fin Whale","Balaenoptera physalus","51161",1,"spotter_pro",34.211155,-119.464048,"Certain",2017-06-29,6,2017
"1854","Humpback Whale","Megaptera novaeangliae","51159",1,"spotter_pro",34.209349,-119.44306,"Certain",2017-06-29,6,2017
"1855","Blue Whale","Balaenoptera musculus","51163",1,"spotter_pro",34.102008,-119.687015,"Certain",2017-06-29,6,2017
"1856","Humpback Whale","Megaptera novaeangliae","51154",1,"spotter_pro",34.121882,-119.733509,"Certain",2017-06-29,6,2017
"1857","Blue Whale","Balaenoptera musculus","51155",3,"spotter_pro",34.114934,-119.816137,"Certain",2017-06-29,6,2017
"1858","Minke Whale","Balaenoptera acutorostrata","6902",2,"spotter_pro",34.350467,-119.571588,"Certain",2014-08-21,8,2014
"1859","Humpback Whale","Megaptera novaeangliae","6904",1,"spotter_pro",34.298057,-119.486101,"Certain",2014-08-21,8,2014
"1860","Humpback Whale","Megaptera novaeangliae","745",1,"spotter_pro",37.725259,-122.619396,"Certain",2013-10-03,10,2013
"1861","Humpback Whale","Megaptera novaeangliae","7043",1,"spotter_pro",34.280977,-119.477661,"Certain",2014-08-17,8,2014
"1862","Humpback Whale","Megaptera novaeangliae","7040",1,"spotter_pro",34.303415,-119.480828,"Certain",2014-08-17,8,2014
"1863","Minke Whale","Balaenoptera acutorostrata","7036",1,"spotter_pro",34.295139,-119.460112,"Uncertain",2014-08-17,8,2014
"1864","Humpback Whale","Megaptera novaeangliae","7038",1,"spotter_pro",34.29025,-119.478014,"Certain",2014-08-17,8,2014
"1865","Humpback Whale","Megaptera novaeangliae","743",2,"spotter_pro",37.67643,-122.963216,"Certain",2013-09-27,9,2013
"1866","Humpback Whale","Megaptera novaeangliae","744",1,"spotter_pro",37.789044,-122.579933,"Certain",2013-09-27,9,2013
"1867","Humpback Whale","Megaptera novaeangliae","7047",1,"spotter_pro",34.298715,-119.485591,"Certain",2014-08-23,8,2014
"1868","Humpback Whale","Megaptera novaeangliae","7044",1,"spotter_pro",34.265063,-119.470898,"Certain",2014-08-23,8,2014
"1869","Humpback Whale","Megaptera novaeangliae","7067",1,"spotter_pro",34.254093,-119.441116,"Certain",2014-08-23,8,2014
"1870","Humpback Whale","Megaptera novaeangliae","7074",2,"spotter_pro",34.261057,-119.435527,"Certain",2014-08-23,8,2014
"1871","Minke Whale","Balaenoptera acutorostrata","7073",1,"spotter_pro",34.083666,-119.32724,"Certain",2014-08-23,8,2014
"1872","Humpback Whale","Megaptera novaeangliae","747",1,"spotter_pro",37.737915,-122.622126,"Certain",2013-10-04,10,2013
"1873","Humpback Whale","Megaptera novaeangliae","749",1,"spotter_pro",37.774856,-122.607897,"Certain",2013-10-06,10,2013
"1874","Humpback Whale","Megaptera novaeangliae","752",1,"spotter_pro",37.808365,-122.52785,"Certain",2013-10-06,10,2013
"1875","Humpback Whale","Megaptera novaeangliae","756",2,"spotter_pro",37.778551,-122.666738,"Certain",2013-10-11,10,2013
"1876","Humpback Whale","Megaptera novaeangliae","7117",2,"spotter_pro",37.678459,-123.001672,"Certain",2014-08-24,8,2014
"1877","Humpback Whale","Megaptera novaeangliae","777",1,"spotter_pro",37.539647,-122.972698,"Certain",2013-10-11,10,2013
"1878","Humpback Whale","Megaptera novaeangliae","776",1,"spotter_pro",37.538432,-122.972279,"Certain",2013-10-11,10,2013
"1879","Humpback Whale","Megaptera novaeangliae","775",1,"spotter_pro",37.509127,-122.998668,"Certain",2013-10-11,10,2013
"1880","Humpback Whale","Megaptera novaeangliae","779",6,"spotter_pro",37.509822,-123.002913,"Certain",2013-10-11,10,2013
"1881","Blue Whale","Balaenoptera musculus","780",1,"spotter_pro",37.52198,-123.007771,"Certain",2013-10-11,10,2013
"1882","Humpback Whale","Megaptera novaeangliae","770",1,"spotter_pro",37.650126,-122.771245,"Certain",2013-10-11,10,2013
"1883","Humpback Whale","Megaptera novaeangliae","793",4,"spotter_pro",37.548294,-122.971095,"Certain",2013-10-12,10,2013
"1884","Humpback Whale","Megaptera novaeangliae","791",1,"spotter_pro",37.811033,-122.529989,"Certain",2013-10-12,10,2013
"1885","Blue Whale","Balaenoptera musculus","798",3,"spotter_pro",37.748588,-123.028775,"Certain",2013-10-13,10,2013
"1886","Humpback Whale","Megaptera novaeangliae","811",3,"spotter_pro",34.357685,-119.621828,"Certain",2013-10-18,10,2013
"1887","Humpback Whale","Megaptera novaeangliae","812",2,"spotter_pro",34.324394,-119.603993,"Certain",2013-10-18,10,2013
"1888","Minke Whale","Balaenoptera acutorostrata","810",2,"spotter_pro",34.32475,-119.60351,"Certain",2013-10-18,10,2013
"1889","Humpback Whale","Megaptera novaeangliae","809",3,"spotter_pro",34.322096,-119.598808,"Certain",2013-10-18,10,2013
"1890","Humpback Whale","Megaptera novaeangliae","813",6,"spotter_pro",34.305187,-119.586479,"Possible",2013-10-18,10,2013
"1891","Minke Whale","Balaenoptera acutorostrata","807",1,"spotter_pro",34.303683,-119.562708,"Certain",2013-10-18,10,2013
"1892","Minke Whale","Balaenoptera acutorostrata","7368",1,"spotter_pro",34.314394,-119.519031,"Certain",2014-09-01,9,2014
"1893","Minke Whale","Balaenoptera acutorostrata","7366",2,"spotter_pro",34.347091,-119.511048,"Certain",2014-09-01,9,2014
"1894","Minke Whale","Balaenoptera acutorostrata","7372",1,"spotter_pro",34.332241,-119.523435,"Certain",2014-09-01,9,2014
"1895","Humpback Whale","Megaptera novaeangliae","7365",4,"spotter_pro",34.240729,-119.4413,"Certain",2014-09-01,9,2014
"1896","Humpback Whale","Megaptera novaeangliae","816",1,"spotter_pro",37.651984,-123.052456,"Certain",2013-10-18,10,2013
"1897","Humpback Whale","Megaptera novaeangliae","830",3,"spotter_pro",37.649926,-123.044184,"Certain",2013-10-19,10,2013
"1898","Humpback Whale","Megaptera novaeangliae","833",3,"spotter_pro",34.260347,-119.494304,"Certain",2013-10-17,10,2013
"1899","Humpback Whale","Megaptera novaeangliae","835",2,"spotter_pro",34.26319,-119.489478,"Certain",2013-10-17,10,2013
"1900","Humpback Whale","Megaptera novaeangliae","836",3,"spotter_pro",34.255151,-119.493643,"Certain",2013-10-17,10,2013
"1901","Humpback Whale","Megaptera novaeangliae","7554",1,"spotter_pro",37.756787,-122.659796,"Certain",2014-09-07,9,2014
"1902","Humpback Whale","Megaptera novaeangliae","7555",1,"spotter_pro",37.756796,-122.659845,"Certain",2014-09-07,9,2014
"1903","Humpback Whale","Megaptera novaeangliae","867",3,"spotter_pro",37.667204,-123.057012,"Certain",2013-10-25,10,2013
"1904","Fin Whale","Balaenoptera physalus","870",2,"spotter_pro",37.66223,-123.072842,"Certain",2013-10-25,10,2013
"1905","Humpback Whale","Megaptera novaeangliae","874",2,"spotter_pro",37.677316,-123.075367,"Certain",2013-10-25,10,2013
"1906","Humpback Whale","Megaptera novaeangliae","879",2,"spotter_pro",37.784322,-122.709218,"Certain",2013-10-20,10,2013
"1907","Humpback Whale","Megaptera novaeangliae","882",2,"spotter_pro",37.757041,-122.678014,"Certain",2013-10-20,10,2013
"1908","Humpback Whale","Megaptera novaeangliae","884",2,"spotter_pro",34.301607,-119.541718,"Certain",2013-10-27,10,2013
"1909","Minke Whale","Balaenoptera acutorostrata","886",1,"spotter_pro",34.301807,-119.54078,"Certain",2013-10-27,10,2013
"1910","Minke Whale","Balaenoptera acutorostrata","887",1,"spotter_pro",34.308951,-119.542473,"Certain",2013-10-27,10,2013
"1911","Minke Whale","Balaenoptera acutorostrata","896",1,"spotter_pro",34.378146,-119.663354,"Certain",2013-10-30,10,2013
"1912","Humpback Whale","Megaptera novaeangliae","894",1,"spotter_pro",34.321338,-119.526996,"Certain",2013-10-30,10,2013
"1913","Humpback Whale","Megaptera novaeangliae","892",4,"spotter_pro",34.322521,-119.520636,"Certain",2013-10-30,10,2013
"1914","Minke Whale","Balaenoptera acutorostrata","895",1,"spotter_pro",34.311901,-119.484081,"Certain",2013-10-30,10,2013
"1915","Humpback Whale","Megaptera novaeangliae","899",2,"spotter_pro",34.320585,-119.502989,"Certain",2013-10-30,10,2013
"1916","Humpback Whale","Megaptera novaeangliae","7997",1,"spotter_pro",34.234224,-119.4707,"Certain",2014-09-14,9,2014
"1917","Humpback Whale","Megaptera novaeangliae","8000",1,"spotter_pro",34.218619,-119.460446,"Certain",2014-09-14,9,2014
"1918","Humpback Whale","Megaptera novaeangliae","8004",3,"spotter_pro",34.253229,-119.420593,"Certain",2014-09-07,9,2014
"1919","Fin Whale","Balaenoptera physalus","8009",2,"spotter_pro",34.219747,-119.446512,"Certain",2014-09-15,9,2014
"1920","Fin Whale","Balaenoptera physalus","8011",2,"spotter_pro",34.344008,-119.522625,"Certain",2014-09-15,9,2014
"1921","Humpback Whale","Megaptera novaeangliae","8010",4,"spotter_pro",34.345358,-119.524414,"Certain",2014-09-15,9,2014
"1922","Humpback Whale","Megaptera novaeangliae","907",2,"spotter_pro",34.324263,-119.595991,"Certain",2013-11-01,11,2013
"1923","Humpback Whale","Megaptera novaeangliae","904",2,"spotter_pro",34.316072,-119.534096,"Certain",2013-11-01,11,2013
"1924","Humpback Whale","Megaptera novaeangliae","905",4,"spotter_pro",34.295908,-119.503909,"Certain",2013-11-01,11,2013
"1925","Minke Whale","Balaenoptera acutorostrata","913",3,"spotter_pro",34.362676,-119.606176,"Certain",2013-11-02,11,2013
