OccurenceID,EventDate,scientificName,vernacularName,individualCount,DecimalLatitude,DecimalLongitude,app_used,collectionID,occurenceStatus,basisOfRecord,scientificNameID,footprintWKT,geom,in_ocean,PK_UID,featurecla,scalerank,min_zoom,geom:1,in_channel
618,2013-09-21 22:09:31+00:00,Delphinus capensis,Common Long-Beaked Dolphin,25,34.12971,-119.228489,spotter_pro,144,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.228489 34.12971),,1,1,Ocean,0,0,,1
632,2013-09-22 17:51:03+00:00,Delphinus capensis,Common Long-Beaked Dolphin,100,34.322012,-119.507826,spotter_pro,146,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.507826 34.322012),,1,1,Ocean,0,0,,1
631,2013-09-22 18:06:40+00:00,Delphinus capensis,Common Long-Beaked Dolphin,35,34.328102,-119.513192,spotter_pro,146,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.513192 34.328102),,1,1,Ocean,0,0,,1
627,2013-09-22 18:25:27+00:00,Delphinus capensis,Common Long-Beaked Dolphin,100,34.334756,-119.477631,spotter_pro,146,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.477631 34.334756),,1,1,Ocean,0,0,,1
630,2013-09-22 18:51:17+00:00,Balaenoptera acutorostrata,Minke Whale,1,34.318169,-119.444848,spotter_pro,146,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137087,POINT (-119.444848 34.318169),,1,1,Ocean,0,0,,1
629,2013-09-22 18:58:51+00:00,Balaenoptera acutorostrata,Minke Whale,1,34.31825,-119.454496,spotter_pro,146,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137087,POINT (-119.454496 34.31825),,1,1,Ocean,0,0,,1
628,2013-09-22 19:16:04+00:00,Megaptera novaeangliae,Humpback Whale,2,34.292827,-119.421842,spotter_pro,146,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.421842 34.292827),,1,1,Ocean,0,0,,1
633,2013-09-22 19:17:08+00:00,Delphinus capensis,Common Long-Beaked Dolphin,150,34.292878,-119.421503,spotter_pro,146,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.421503 34.292878),,1,1,Ocean,0,0,,1
653,2013-09-27 17:47:15+00:00,Megaptera novaeangliae,Humpback Whale,2,34.327999,-119.542692,spotter_pro,151,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.542692 34.327999),,1,1,Ocean,0,0,,1
652,2013-09-27 18:51:52+00:00,Delphinus capensis,Common Long-Beaked Dolphin,50,34.320345,-119.486357,spotter_pro,151,Possible,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.486357 34.320345),,1,1,Ocean,0,0,,1
655,2013-09-27 19:20:47+00:00,Megaptera novaeangliae,Humpback Whale,1,34.303942,-119.471172,spotter_pro,151,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.471172 34.303942),,1,1,Ocean,0,0,,1
651,2013-09-27 19:21:56+00:00,Megaptera novaeangliae,Humpback Whale,2,34.300711,-119.473778,spotter_pro,151,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.473778 34.300711),,1,1,Ocean,0,0,,1
654,2013-09-27 20:42:21+00:00,Megaptera novaeangliae,Humpback Whale,1,34.291221,-119.531265,spotter_pro,151,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.531265 34.291221),,1,1,Ocean,0,0,,1
680,2013-09-28 16:15:20+00:00,Balaenoptera acutorostrata,Minke Whale,2,34.319678,-119.494332,spotter_pro,153,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137087,POINT (-119.494332 34.319678),,1,1,Ocean,0,0,,1
681,2013-09-28 16:29:21+00:00,Balaenoptera acutorostrata,Minke Whale,3,34.305096,-119.464625,spotter_pro,153,Possible,HumanObservation,urn:lsid:marinespecies.org:taxname:137087,POINT (-119.464625 34.305096),,1,1,Ocean,0,0,,1
676,2013-09-28 16:40:16+00:00,Megaptera novaeangliae,Humpback Whale,2,34.304957,-119.447651,spotter_pro,153,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.447651 34.304957),,1,1,Ocean,0,0,,1
677,2013-09-28 17:05:00+00:00,Delphinus delphis,Common Short-Beaked Dolphin,2,34.309405,-119.470792,spotter_pro,153,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137094,POINT (-119.470792 34.309405),,1,1,Ocean,0,0,,1
678,2013-09-28 17:43:37+00:00,Delphinus delphis,Common Short-Beaked Dolphin,200,34.312311,-119.48338,spotter_pro,153,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137094,POINT (-119.48338 34.312311),,1,1,Ocean,0,0,,1
682,2013-09-28 18:23:44+00:00,Megaptera novaeangliae,Humpback Whale,1,34.246619,-119.448256,spotter_pro,153,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.448256 34.246619),,1,1,Ocean,0,0,,1
679,2013-09-28 18:41:31+00:00,Delphinus capensis,Common Long-Beaked Dolphin,100,34.279199,-119.502901,spotter_pro,153,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.502901 34.279199),,1,1,Ocean,0,0,,1
685,2013-09-28 21:30:54+00:00,Delphinus capensis,Common Long-Beaked Dolphin,120,34.366714,-119.62889,spotter_pro,154,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.62889 34.366714),,1,1,Ocean,0,0,,1
687,2013-09-28 21:59:50+00:00,Megaptera novaeangliae,Humpback Whale,1,34.317398,-119.49113,spotter_pro,154,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.49113 34.317398),,1,1,Ocean,0,0,,1
683,2013-09-28 22:00:26+00:00,Balaenoptera acutorostrata,Minke Whale,12,34.316271,-119.489658,spotter_pro,154,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137087,POINT (-119.489658 34.316271),,1,1,Ocean,0,0,,1
686,2013-09-28 22:00:42+00:00,Delphinus capensis,Common Long-Beaked Dolphin,1,34.315819,-119.489026,spotter_pro,154,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.489026 34.315819),,1,1,Ocean,0,0,,1
684,2013-09-28 23:21:37+00:00,Megaptera novaeangliae,Humpback Whale,2,34.324312,-119.48542,spotter_pro,154,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.48542 34.324312),,1,1,Ocean,0,0,,1
688,2013-09-28 23:26:04+00:00,Balaenoptera acutorostrata,Minke Whale,1,34.323973,-119.481492,spotter_pro,154,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137087,POINT (-119.481492 34.323973),,1,1,Ocean,0,0,,1
689,2013-09-28 23:26:46+00:00,Delphinus capensis,Common Long-Beaked Dolphin,80,34.324535,-119.481823,spotter_pro,154,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.481823 34.324535),,1,1,Ocean,0,0,,1
690,2013-09-29 00:35:45+00:00,Balaenoptera acutorostrata,Bottlenose Dolphin,5,34.40844,-119.688816,spotter_pro,154,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137087,POINT (-119.688816 34.40844),,1,1,Ocean,0,0,,1
695,2013-09-29 18:09:49+00:00,Delphinus capensis,Common Long-Beaked Dolphin,150,34.314954,-119.505396,spotter_pro,156,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.505396 34.314954),,1,1,Ocean,0,0,,1
696,2013-09-29 18:14:36+00:00,Megaptera novaeangliae,Humpback Whale,2,34.307793,-119.494394,spotter_pro,156,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.494394 34.307793),,1,1,Ocean,0,0,,1
694,2013-09-29 18:30:31+00:00,Delphinus capensis,Common Long-Beaked Dolphin,10,34.307182,-119.492352,spotter_pro,156,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.492352 34.307182),,1,1,Ocean,0,0,,1
697,2013-09-29 18:58:22+00:00,Balaenoptera acutorostrata,Minke Whale,1,34.321097,-119.501814,spotter_pro,156,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137087,POINT (-119.501814 34.321097),,1,1,Ocean,0,0,,1
698,2013-09-29 19:28:07+00:00,Delphinus capensis,Common Long-Beaked Dolphin,100,34.281249,-119.498382,spotter_pro,156,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.498382 34.281249),,1,1,Ocean,0,0,,1
699,2013-09-29 19:28:20+00:00,Megaptera novaeangliae,Humpback Whale,2,34.28068,-119.498695,spotter_pro,156,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.498695 34.28068),,1,1,Ocean,0,0,,1
837,2013-10-17 17:31:42+00:00,Delphinus capensis,Common Long-Beaked Dolphin,25,34.361732,-119.604777,spotter_pro,171,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.604777 34.361732),,1,1,Ocean,0,0,,1
834,2013-10-17 18:04:48+00:00,Delphinus capensis,Common Long-Beaked Dolphin,35,34.298983,-119.537172,spotter_pro,171,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.537172 34.298983),,1,1,Ocean,0,0,,1
833,2013-10-17 18:15:54+00:00,Megaptera novaeangliae,Humpback Whale,3,34.260347,-119.494304,spotter_pro,171,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.494304 34.260347),,1,1,Ocean,0,0,,1
835,2013-10-17 19:26:49+00:00,Megaptera novaeangliae,Humpback Whale,2,34.26319,-119.489478,spotter_pro,171,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.489478 34.26319),,1,1,Ocean,0,0,,1
836,2013-10-17 20:14:49+00:00,Megaptera novaeangliae,Humpback Whale,3,34.255151,-119.493643,spotter_pro,171,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.493643 34.255151),,1,1,Ocean,0,0,,1
811,2013-10-18 17:34:59+00:00,Megaptera novaeangliae,Humpback Whale,3,34.357685,-119.621828,spotter_pro,168,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.621828 34.357685),,1,1,Ocean,0,0,,1
808,2013-10-18 18:37:48+00:00,Delphinus capensis,Common Long-Beaked Dolphin,100,34.32482,-119.603493,spotter_pro,168,Possible,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.603493 34.32482),,1,1,Ocean,0,0,,1
812,2013-10-18 18:40:28+00:00,Megaptera novaeangliae,Humpback Whale,2,34.324394,-119.603993,spotter_pro,168,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.603993 34.324394),,1,1,Ocean,0,0,,1
810,2013-10-18 18:40:49+00:00,Balaenoptera acutorostrata,Minke Whale,2,34.32475,-119.60351,spotter_pro,168,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137087,POINT (-119.60351 34.32475),,1,1,Ocean,0,0,,1
809,2013-10-18 18:46:42+00:00,Megaptera novaeangliae,Humpback Whale,3,34.322096,-119.598808,spotter_pro,168,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.598808 34.322096),,1,1,Ocean,0,0,,1
813,2013-10-18 19:04:25+00:00,Megaptera novaeangliae,Humpback Whale,6,34.305187,-119.586479,spotter_pro,168,Possible,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.586479 34.305187),,1,1,Ocean,0,0,,1
806,2013-10-18 19:08:31+00:00,Delphinus capensis,Common Long-Beaked Dolphin,300,34.30793,-119.581288,spotter_pro,168,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.581288 34.30793),,1,1,Ocean,0,0,,1
807,2013-10-18 19:22:53+00:00,Balaenoptera acutorostrata,Minke Whale,1,34.303683,-119.562708,spotter_pro,168,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137087,POINT (-119.562708 34.303683),,1,1,Ocean,0,0,,1
805,2013-10-18 20:31:21+00:00,Delphinus capensis,Common Long-Beaked Dolphin,800,34.35346,-119.63795,spotter_pro,168,Possible,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.63795 34.35346),,1,1,Ocean,0,0,,1
883,2013-10-27 17:20:56+00:00,Delphinus capensis,Common Long-Beaked Dolphin,50,34.381298,-119.654048,spotter_pro,177,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.654048 34.381298),,1,1,Ocean,0,0,,1
884,2013-10-27 18:04:09+00:00,Megaptera novaeangliae,Humpback Whale,2,34.301607,-119.541718,spotter_pro,177,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.541718 34.301607),,1,1,Ocean,0,0,,1
886,2013-10-27 18:22:52+00:00,Balaenoptera acutorostrata,Minke Whale,1,34.301807,-119.54078,spotter_pro,177,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137087,POINT (-119.54078 34.301807),,1,1,Ocean,0,0,,1
887,2013-10-27 18:37:43+00:00,Balaenoptera acutorostrata,Minke Whale,1,34.308951,-119.542473,spotter_pro,177,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137087,POINT (-119.542473 34.308951),,1,1,Ocean,0,0,,1
885,2013-10-27 20:26:59+00:00,Delphinus capensis,Common Long-Beaked Dolphin,20,34.379596,-119.623307,spotter_pro,177,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.623307 34.379596),,1,1,Ocean,0,0,,1
893,2013-10-30 17:25:27+00:00,Delphinus capensis,Common Long-Beaked Dolphin,500,34.378993,-119.66455,spotter_pro,179,Possible,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.66455 34.378993),,1,1,Ocean,0,0,,1
896,2013-10-30 17:26:23+00:00,Balaenoptera acutorostrata,Minke Whale,1,34.378146,-119.663354,spotter_pro,179,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137087,POINT (-119.663354 34.378146),,1,1,Ocean,0,0,,1
898,2013-10-30 18:06:38+00:00,Delphinus capensis,Common Long-Beaked Dolphin,50,34.322578,-119.579942,spotter_pro,179,Possible,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.579942 34.322578),,1,1,Ocean,0,0,,1
894,2013-10-30 18:18:26+00:00,Megaptera novaeangliae,Humpback Whale,1,34.321338,-119.526996,spotter_pro,179,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.526996 34.321338),,1,1,Ocean,0,0,,1
892,2013-10-30 18:19:58+00:00,Megaptera novaeangliae,Humpback Whale,4,34.322521,-119.520636,spotter_pro,179,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.520636 34.322521),,1,1,Ocean,0,0,,1
897,2013-10-30 18:23:16+00:00,Delphinus capensis,Common Long-Beaked Dolphin,40,34.323342,-119.514225,spotter_pro,179,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.514225 34.323342),,1,1,Ocean,0,0,,1
895,2013-10-30 18:53:12+00:00,Balaenoptera acutorostrata,Minke Whale,1,34.311901,-119.484081,spotter_pro,179,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137087,POINT (-119.484081 34.311901),,1,1,Ocean,0,0,,1
899,2013-10-30 19:41:52+00:00,Megaptera novaeangliae,Humpback Whale,2,34.320585,-119.502989,spotter_pro,179,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.502989 34.320585),,1,1,Ocean,0,0,,1
907,2013-11-01 17:45:04+00:00,Megaptera novaeangliae,Humpback Whale,2,34.324263,-119.595991,spotter_pro,180,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.595991 34.324263),,1,1,Ocean,0,0,,1
904,2013-11-01 18:26:07+00:00,Megaptera novaeangliae,Humpback Whale,2,34.316072,-119.534096,spotter_pro,180,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.534096 34.316072),,1,1,Ocean,0,0,,1
906,2013-11-01 19:21:42+00:00,Delphinus capensis,Common Long-Beaked Dolphin,25,34.310504,-119.53266,spotter_pro,180,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.53266 34.310504),,1,1,Ocean,0,0,,1
905,2013-11-01 20:09:09+00:00,Megaptera novaeangliae,Humpback Whale,4,34.295908,-119.503909,spotter_pro,180,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.503909 34.295908),,1,1,Ocean,0,0,,1
909,2013-11-02 17:27:18+00:00,Delphinus capensis,Common Long-Beaked Dolphin,1000,34.361274,-119.650071,spotter_pro,181,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.650071 34.361274),,1,1,Ocean,0,0,,1
913,2013-11-02 17:52:56+00:00,Balaenoptera acutorostrata,Minke Whale,3,34.362676,-119.606176,spotter_pro,181,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137087,POINT (-119.606176 34.362676),,1,1,Ocean,0,0,,1
914,2013-11-02 18:29:59+00:00,Megaptera novaeangliae,Humpback Whale,3,34.304304,-119.531271,spotter_pro,181,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.531271 34.304304),,1,1,Ocean,0,0,,1
910,2013-11-02 19:11:10+00:00,Megaptera novaeangliae,Humpback Whale,3,34.295566,-119.524752,spotter_pro,181,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.524752 34.295566),,1,1,Ocean,0,0,,1
912,2013-11-02 20:08:51+00:00,Megaptera novaeangliae,Humpback Whale,2,34.298194,-119.52727,spotter_pro,181,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.52727 34.298194),,1,1,Ocean,0,0,,1
915,2013-11-02 20:18:56+00:00,Delphinus capensis,Common Long-Beaked Dolphin,500,34.312751,-119.542421,spotter_pro,181,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.542421 34.312751),,1,1,Ocean,0,0,,1
911,2013-11-02 20:41:53+00:00,Delphinus capensis,Common Long-Beaked Dolphin,50,34.349489,-119.596522,spotter_pro,181,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.596522 34.349489),,1,1,Ocean,0,0,,1
918,2013-11-03 18:20:22+00:00,Delphinus capensis,Common Long-Beaked Dolphin,100,34.379499,-119.653685,spotter_pro,182,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.653685 34.379499),,1,1,Ocean,0,0,,1
921,2013-11-03 18:33:51+00:00,Delphinus capensis,Common Long-Beaked Dolphin,100,34.373325,-119.612067,spotter_pro,182,Possible,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.612067 34.373325),,1,1,Ocean,0,0,,1
917,2013-11-03 19:00:48+00:00,Megaptera novaeangliae,Humpback Whale,2,34.31475,-119.548589,spotter_pro,182,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.548589 34.31475),,1,1,Ocean,0,0,,1
919,2013-11-03 19:34:00+00:00,Megaptera novaeangliae,Humpback Whale,3,34.310493,-119.52062,spotter_pro,182,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.52062 34.310493),,1,1,Ocean,0,0,,1
922,2013-11-03 19:58:18+00:00,Megaptera novaeangliae,Humpback Whale,1,34.297985,-119.513158,spotter_pro,182,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.513158 34.297985),,1,1,Ocean,0,0,,1
916,2013-11-03 19:59:29+00:00,Delphinus capensis,Common Long-Beaked Dolphin,50,34.298173,-119.513473,spotter_pro,182,Possible,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.513473 34.298173),,1,1,Ocean,0,0,,1
920,2013-11-03 20:55:00+00:00,Delphinus capensis,Common Long-Beaked Dolphin,150,34.312559,-119.529348,spotter_pro,182,Possible,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.529348 34.312559),,1,1,Ocean,0,0,,1
950,2013-11-07 18:42:39+00:00,Balaenoptera acutorostrata,Minke Whale,1,34.314098,-119.608285,spotter_pro,187,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137087,POINT (-119.608285 34.314098),,1,1,Ocean,0,0,,1
952,2013-11-07 18:44:19+00:00,Delphinus capensis,Common Long-Beaked Dolphin,20,34.312558,-119.610297,spotter_pro,187,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.610297 34.312558),,1,1,Ocean,0,0,,1
954,2013-11-07 18:53:43+00:00,Delphinus capensis,Common Long-Beaked Dolphin,100,34.299997,-119.600291,spotter_pro,187,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.600291 34.299997),,1,1,Ocean,0,0,,1
953,2013-11-07 20:00:56+00:00,Megaptera novaeangliae,Humpback Whale,2,34.268271,-119.571976,spotter_pro,187,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.571976 34.268271),,1,1,Ocean,0,0,,1
951,2013-11-07 20:45:20+00:00,Megaptera novaeangliae,Humpback Whale,2,34.237595,-119.442805,spotter_pro,187,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.442805 34.237595),,1,1,Ocean,0,0,,1
947,2013-11-08 19:07:42+00:00,Delphinus capensis,Common Long-Beaked Dolphin,30,34.279337,-119.505238,spotter_pro,186,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.505238 34.279337),,1,1,Ocean,0,0,,1
948,2013-11-08 19:14:50+00:00,Megaptera novaeangliae,Humpback Whale,8,34.282114,-119.496566,spotter_pro,186,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.496566 34.282114),,1,1,Ocean,0,0,,1
949,2013-11-08 20:57:50+00:00,Megaptera novaeangliae,Humpback Whale,3,34.288595,-119.487026,spotter_pro,186,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.487026 34.288595),,1,1,Ocean,0,0,,1
958,2013-11-10 18:24:42+00:00,Delphinus capensis,Common Long-Beaked Dolphin,100,34.382265,-119.646886,spotter_pro,188,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.646886 34.382265),,1,1,Ocean,0,0,,1
955,2013-11-10 18:59:36+00:00,Megaptera novaeangliae,Humpback Whale,2,34.316224,-119.56001,spotter_pro,188,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.56001 34.316224),,1,1,Ocean,0,0,,1
